GENDER,INSURED_VALUE,PREMIUM,PROD_YEAR,SEATS_NUM
1,200000,5569.6,1985,4
1,400000,541.95,2006,4
0,890000,10839.21,2011,8
0,1212036.04,14738.71,2011,8
0,450000,5614.56,2005,4
1,250000,653.05,1992,4
1,400000,6536.948,2010,4
0,95000,1382.58,2006,1
0,379000,5165.14,2012,5
0,379000,3839.52,2012,5
1,29000,669.85,2011,1
1,29000,663.64,2011,1
0,400000,3824.02,1998,4
0,400000,3846.78,1998,4
0,450000,5048.6,1990,6
0,450000,5201.59,1990,6
1,100000,3402.65,1985,4
0,842906.25,3665.44,2013,5
0,842906,8532.59,2013,5
0,746659.03,4647.64,1994,4
0,1100000,14367.25,1994,4
0,80000,948.24,2012,1
0,80000,948.24,2012,1
0,150000,2676.98,1999,4
0,150000,2563.25,1999,4
0,486241.19,1117.82,2011,4
1,260000,541.95,2002,4
1,90000,2866.47,1987,4
1,90000,3329.75,1987,4
0,1700000,22116.65,2007,8
0,1700000,18936.29,2007,8
1,300000,1570.41,1994,4
1,160000,3653.96,1994,4
1,130000,3541.58,1984,4
1,500000,8384.45,2008,4
0,400000,2824.14,1994,4
0,300000,4389.65,1994,4
1,387197.22,6646.6,2007,8
1,387197.22,6778.67,2007,8
0,969342.18,9715.28,2012,4
0,455000,6710.99,2008,4
0,1700000,22116.65,2007,8
0,1700000,18936.29,2007,8
0,21893.67,938.105,2010,1
0,21893.67,363.38,2010,1
0,27600,750.265,2002,1
0,27600,777.27,2002,1
0,480000,9450.65,1994,6
0,480000,11593.25,1994,6
0,27600,745.265,2002,1
0,27600,777.27,2002,1
0,47700,1210.475,2011,1
0,47700,306.526,2011,1
0,47700,1184.79,2011,1
1,3000000,18426.08,2011,6
1,3000000,17719.883,2011,6
0,30000,725.35,2010,1
0,30000,725.35,2012,1
1,180000,2149.72,2010,4
1,180000,2539.8,2010,4
0,842906,8532.59,2012,4
1,200000,541.95,2003,4
0,1700000,21872.45,2007,8
1,250000,3993.32,1989,4
1,200000,541.95,1989,4
0,842906,8466.59,2012,0
1,400000,5818.15,2006,4
0,320000,3221.87,2010,4
0,245000,2638.38,2010,4
1,3000000,697.05,2008,4
0,1700000,21872.45,2009,8
0,900000,12095.05,2000,6
0,900000,10411.33,2000,6
1,480000,7861.2,2006,4
1,1300000,604.05,2008,4
1,200000,4660.67,1991,4
1,200000,5386.62,1991,4
0,1890489.7,13670.65,2012,6
1,260000,3419.55,1990,4
0,1200000,21556.23,2004,8
0,1700000,21872.45,2009,8
1,180000,4386.95,1991,4
0,842906,8537.59,2012,4
0,680000,8390.62,2010,5
0,3200000,30385.07,2008,8
0,3200000,37713.43,2008,8
0,3200000,37713.43,2008,9
1,320000,2665,1998,4
1,300000,4878.55,1991,4
1,250000,6674.95,1991,4
1,100000,541.95,1991,4
0,80000,948.24,2012,1
1,560000,9550.97,1998,5
0,357402.89,6740.54,2006,7
0,357402.89,4617.35,2006,7
0,200000,4033.05,1990,4
0,900000,12139.05,2005,8
1,260000,5315.752,1994,4
1,260000,6246.64,1994,4
0,749048.31,5203.51,2007,6
0,749048.31,4730.406,2007,6
0,749048.31,11869.06,2007,6
0,604000,3997.65,2006,8
0,604000,5266.05,2006,8
1,220000,5440.07,1986,4
1,23000,644.85,2011,1
1,220000,3167.59,1991,4
1,220000,2987.638,1991,4
1,220000,441.335,1991,4
1,220000,461.543,1991,4
0,35000,834.48,2001,1
0,35000,863.65,2001,1
1,100000,1415.35,1998,4
1,100000,1523.9,1998,4
0,500000,737.15,2008,4
1,1500000,14954.75,2007,4
1,1800000,18051.11,2007,4
0,190000,3238.83,1989,8
0,190000,2774.89,1989,8
0,1700000,22028.65,2009,4
0,1700000,17788.17,2009,4
0,70000,233.35,2009,1
0,30000,597.49,2008,1
0,30000,592.49,2008,1
0,30000,592.49,2008,1
0,700000,8906.05,2011,4
0,700000,10968.05,2011,4
0,30000,592.49,2008,1
0,379000,3844.52,2012,5
0,379000,5160.14,2012,5
0,379000,4631.89,2012,5
0,379000,4636.89,2012,5
0,2426001.54,21901.8,2012,7
0,2426001.54,15265.475,2012,7
0,620722.74,6745.04,2012,4
0,620722.74,2389.634,2012,4
1,180000,536.95,1996,4
0,40000,608.478,2010,1
0,350000,4365.2,2012,1
1,350000,4910.51,2004,4
1,350000,6001.4,2004,4
1,470000,4962.75,2006,4
0,250000,536.95,2005,4
1,360000,541.95,2005,4
0,260000,4194.85,2008,4
1,380000,4652.39,2002,4
1,380000,3831.3,2002,4
1,150000,1498.006,1986,4
1,150000,1506.221,1986,4
1,500000,980.85,2000,6
0,266900,4726.41,2012,4
0,266900,3141.746,2012,4
0,1173269.85,18949.59,2007,10
0,61569.57,1153.45,2011,1
0,550000,6847.05,2012,4
0,550000,4701.516,2012,4
0,180000,1809.94,1990,4
0,220000,3391.89,1990,4
0,27600,745.265,2002,1
0,27600,777.27,2002,1
0,200000,1627.23,1998,4
0,220000,3391.89,1998,4
0,1500000,19622.25,2010,8
0,1500000,19688.25,2010,11
0,1500000,19688.25,2010,11
0,1500000,19622.25,2007,8
0,1500000,19622.25,2007,8
0,1500000,19622.25,2005,4
0,2608092,38578.77,2012,2
0,1500000,19622.25,2007,8
0,1500000,19533.15,1999,8
0,1500000,19533.15,1999,8
0,1500000,19622.25,2006,8
0,1500000,19622.25,2006,8
0,950000,7009.24,1999,4
0,425498,3363.2,2006,4
0,425498,4375.88,2006,4
0,1000000,18204.38,2000,4
0,300000,4975.55,2009,4
0,266900,3130.506,2012,4
0,2327989.86,1445.19,2007,4
0,1298159.17,1504.44,2012,6
0,986640.93,1289.62,2010,6
0,300000,1355.65,1999,5
0,514440.54,4763.91,2009,8
0,514440.54,5220.59,2009,8
0,340352.47,3461.18,2008,8
0,340352.47,3944.79,2008,8
0,2000000,12131.13,2011,9
1,187415,4427.56,2001,4
1,187415,5373.31,2001,4
0,627330,11852.81,2012,8
0,627330,4082.48,2012,8
0,1002319.77,10508.068,2012,4
1,440000,6800.81,2005,4
0,120000,3342.69,1987,4
0,120000,3634.21,1987,4
0,1500000,19283.45,2010,4
0,1500000,22687.15,2010,4
0,266900,2944.15,2012,4
0,430000,3923.27,2012,4
0,430000,2046.81,2012,4
0,966000,9417.42,2008,9
0,450000,1311.96,2005,7
0,1082981.97,1289.62,2011,6
0,450000,1523.19,2006,8
0,592359.07,1038.88,2011,4
0,450000,1289.96,2006,6
0,1169867.99,1548.44,2011,8
1,450000,541.95,2006,4
1,450000,4680.31,2006,4
0,2573300,12559.59,2012,8
0,2573300,12559.59,2010,8
1,220000,4086.97,1999,4
1,220000,4964.35,1999,4
1,250000,5516.73,1990,4
1,250000,5864.9,1990,4
0,200000,541.95,2002,4
1,230000,3552,2002,4
0,46944.36,928.3,2012,1
0,46944.36,823.84,2012,1
0,819756,1599.83,2004,8
0,819756,1511.83,2006,4
0,589426,1616.83,2003,9
1,270000,5587.38,1990,4
1,149931.2,3019.74,2003,4
0,2573300,12559.59,2012,8
0,61931.05,2332.84,1983,1
0,3600000,35737.68,2012,8
1,450000,5566.03,2006,4
1,245000,3371.55,2012,4
1,245000,3553.35,2012,4
1,590000,4137.26,2011,4
1,590000,4463.65,2011,4
0,32000,732.65,2012,1
0,32000,788.85,2012,1
0,450000,1393.44,2009,8
0,1169867.99,1579.05,2010,6
0,819756,1594.83,2006,8
0,350000,1147.48,2003,4
1,150000,3988.55,1994,4
0,350000,1147.48,2006,4
0,450000,1144.63,2009,4
0,650000,1595.31,2009,8
0,430000,3724.82,2012,4
0,430000,3923.27,2012,4
0,430000,2046.81,2012,4
0,430000,3724.82,2012,4
0,430000,3923.27,2012,4
0,430000,2046.81,2012,4
0,430000,3724.82,2012,4
0,430000,3923.27,2012,4
0,430000,2046.81,2012,4
0,430000,4748.33,2012,4
0,300000,2733.25,1999,5
0,666363,11239.538,2012,8
0,4295979,20317.28,2008,7
0,369000,5099.03,2011,4
0,369000,6201.65,2011,4
1,400000,7741.05,2004,4
0,693883.58,11644.71,2013,8
0,93000,1636.94,2003,4
0,93000,1681.66,2003,4
0,200000,2979.72,2008,4
0,200000,3129.83,2008,4
0,25000,594.65,2008,1
0,25000,575.95,2008,1
0,25000,705.74,1998,1
0,25000,8725.03,1998,1
0,21000,614.72,1998,1
0,21000,598.22,1998,1
0,135000,2584.27,2000,4
0,135000,2718.35,2000,4
1,460000,4983.73,2007,4
0,740000,9901.15,2011,6
0,740000,12219.43,2011,6
1,1000000,14824.75,1999,8
0,568195,7956.78,2006,6
0,568195,4590.68,2006,6
0,568195,7956.78,2006,6
0,568195,4590.68,2006,6
0,568195,7956.78,2006,6
0,568195,4600.68,2006,6
1,300000,2917.45,1992,4
1,300000,3091.25,1992,4
0,310434.79,4643.27,2011,4
0,310434.79,4643.27,2011,4
0,270000,4565.15,2012,4
0,270000,4119.99,2012,4
1,200000,4287.59,1988,4
1,160000,4586.03,1988,4
1,3000000,25131.43,2011,4
1,3000000,26760.05,2011,4
1,795000,13972.9,2001,8
0,1890489.7,24480.44,2012,6
0,1890489.7,34743.48,2012,6
0,619150,8370.09,2012,4
0,619150,11928.64,2012,4
0,3586268.75,980.25,2012,11
0,3586268.75,29936.78,2012,11
0,3586268.75,10170.92,2012,11
0,380000,4439.54,1994,4
0,1149571.18,10671.388,2012,8
0,1149571.18,15765.05,2012,8
1,495000,4667.43,2012,4
1,495000,5697.55,2012,4
1,220275,5603.3,1995,4
1,411006.2,8479.89,2006,6
0,455406.18,4149.27,2009,8
0,723147,8248.34,2011,4
0,300000,5878.2,1987,4
0,842906.25,7274.2,2012,5
0,842906.25,5356.42,2012,5
0,150000,2396.34,2007,4
0,300000,4170.05,2006,4
0,150000,2308.34,2006,4
0,35000,1004.715,2001,1
0,35000,573.8,2001,1
0,1149571.18,10671.388,2012,8
0,1149571.18,15765.05,2012,8
0,1149571.18,10671.388,2012,8
0,1149571.18,15765.05,2012,8
0,1149571.18,10671.388,2012,8
0,1149571.18,15765.05,2012,8
0,840000,11278.09,2010,8
0,840000,13250.25,2010,8
0,693883.58,8217.07,2013,8
0,693883.58,11654.71,2013,8
0,693883.58,8217.07,2013,8
0,693883.58,11644.71,2013,8
1,200000,3138.95,2001,4
1,430000,4425.87,2006,4
1,430000,5386.61,2006,4
0,72639.09,1379.46,2012,8
1,93227,1650.82,1989,4
1,93227,1753.92,1989,4
1,1500000,14678.67,2005,4
1,1500000,18187.2,2005,4
0,1100000,17730.65,2008,9
1,500000,3372.89,2006,4
1,500000,776.54,2006,4
1,130000,3916.25,1983,4
1,130000,4786.95,1983,4
0,500000,11436,1994,5
0,250000,4575.19,1999,6
0,250000,2582.082,1999,6
0,200000,5123.63,1988,8
0,200000,746.19,1988,8
0,150000,3201.01,1992,4
1,300000,5187.95,1991,4
0,3600000,40747.8,2012,8
0,3600000,35727.68,2012,8
0,3600000,40747.8,2012,8
0,3600000,35727.68,2012,8
0,460000,5790.94,2007,4
0,460000,6056.68,2007,4
0,3800000,42126.75,2011,8
0,3800000,14247.74,2011,8
1,460000,6955.44,2006,4
1,400000,5196.5,2003,4
1,400000,6351.26,2003,4
1,180000,385.58,2000,4
1,180000,2945.65,2000,4
0,1149571.18,15765.05,2012,8
1,400000,5297.13,2007,4
1,450000,7225.85,2007,4
1,300000,3499.4,2003,4
0,380000,5244.25,2003,4
0,160000,1910.58,1984,5
0,160000,2650.3,1984,5
1,180000,4520.2,1985,4
0,1500000,21657.75,2002,8
0,4000000,58930.25,2012,8
1,1500000,23756.65,2008,8
1,450000,4908.213,2005,4
0,400000,5929.25,2006,4
0,1149571.18,10671.388,2012,8
0,1149571.18,15765.05,2012,8
1,293384.41,10049,1993,4
0,2177747.48,22395.15,2012,8
0,2177747.48,10686.36,2012,8
0,650000,7837.62,2007,4
0,650000,9624.7,2007,4
0,500000,7851.38,1998,6
0,900000,16021.85,2001,11
0,1500000,17506.023,2004,4
0,1500000,24680.53,2004,4
1,550000,1507.97,2012,4
1,550000,6015.3,2012,4
1,550000,423.54,2012,4
0,1239000,13979.17,2012,4
1,220000,6081.3,1990,4
1,300000,6438.052,1994,4
1,300000,7439.05,1994,4
1,180000,5380.35,1985,4
0,250000,3536.65,2002,4
0,250000,4105.05,2002,4
1,420000,548.05,2006,4
1,420000,541.95,2006,4
1,160000,4880.09,1986,4
1,180000,1860.89,1989,4
1,180000,1965.81,1989,4
1,500000,548.05,2007,4
1,500000,541.95,2007,4
1,600000,7962.27,2007,4
1,600000,3884.88,2007,4
0,400000,5194.24,2007,4
1,400000,5601.01,2001,4
0,199894.55,4705.18,2012,4
0,199894.55,653.05,2012,4
0,2539000,20575.61,2012,6
0,2539000,24839.33,2012,6
0,350000,6785.68,1990,11
0,350000,7234.39,1990,11
0,650000,9021.05,2005,8
0,650000,7399.69,2005,8
1,826000,12671.35,2012,4
0,200000,541.95,1997,4
1,250000,1848.34,1996,4
0,1500000,16969.3,2008,8
1,170000,5361,1985,4
0,177052,2989.34,2001,6
0,177052,2563.11,2001,6
0,969342,12209.07,2012,5
0,969342,12452.171,2012,5
0,800000,8514.44,2012,4
0,510658.5,8172.88,2011,4
0,1000000,10441.32,2011,4
0,580000,6894.5,2012,4
0,580000,6379.036,2012,4
0,580000,2338.66,2012,4
0,25500,606.15,2012,1
0,25500,239.43,2012,1
0,25500,618.44,2012,1
0,2836954.48,25692,2008,8
0,400000,5607.77,2005,4
0,400000,4841.61,2005,4
0,655164.58,5839.59,2012,4
0,655164.58,6713.88,2012,4
0,1945335.11,15906.53,2011,8
0,1945335.11,18468.23,2011,8
0,1945335.11,18468.23,2011,6
0,1948424.94,25691.73,2011,6
1,220000,2450.14,2000,4
0,350198.88,4452.2,2012,3
0,350198.88,6831.06,2012,3
1,200000,4796.43,1986,4
0,1264219.1,19092.81,2012,4
1,275000,3748.39,2011,4
0,250000,4122.05,2002,4
0,250000,4122.05,2002,4
0,250000,2168.51,2002,4
0,2177747.48,22417.15,2012,8
0,2177747.48,13010.87,2012,8
1,401726.42,7121.28,2009,4
1,401726.42,8779.23,2009,4
0,605000,697.05,2012,4
0,605000,697.05,2012,4
1,230000,3154.62,1999,4
1,230000,2763.47,1999,4
0,1000000,11335.74,2006,7
1,150000,548.05,1987,4
1,150000,541.95,1987,4
1,250000,4036.95,1989,4
1,150000,548.2,1985,4
0,28900,708.63,2011,1
0,28900,708.63,2011,1
0,2128478.85,28633.34,2012,8
1,387000,5566.67,2003,4
1,387000,6242.95,2003,4
0,900000,11961.95,2006,4
1,250000,3993.95,2011,4
1,298000,4170.01,2011,4
1,298000,5068.15,2011,4
0,13967.06,391.05,2011,1
0,13967.06,348.79,2011,1
0,13967.06,391.05,2011,1
0,13967.06,338.79,2011,1
0,13967.06,391.05,2011,1
0,13967.06,338.79,2011,1
0,13967.06,391.05,2011,1
0,13967.06,338.79,2011,1
0,13967.06,391.05,2011,1
0,13967.06,338.79,2011,1
0,13967.06,391.05,2011,1
0,13967.06,338.79,2011,1
0,2000000,25813.15,2011,10
0,2000000,18539.33,2011,10
0,300000,6400.4,2001,4
0,300000,7109.34,2001,4
0,2158754.2,24790.46,2012,11
0,2158754.2,17210.26,2012,11
1,450000,3286.83,2005,4
0,100000,742.15,1997,4
1,200000,3139.88,1996,4
0,655164.58,6718.88,2012,4
0,655164.58,5839.59,2012,4
0,655164.58,6718.88,2012,4
1,300000,5051.45,2007,4
0,247250,1792.446,2003,4
0,247250,1792.446,2003,4
0,247250,4945.43,2003,4
1,200000,2899.498,2000,4
0,1200000,8168.93,2012,10
1,245839.08,5760.21,2008,4
0,247250,1862.066,2001,4
0,247250,5124.49,2001,4
0,2158754.2,23471.81,2012,8
0,2158754.2,25977.1,2012,8
0,300000,4743.05,2000,4
0,300000,4152.36,2000,4
1,400000,541.95,2006,4
1,400000,4305.58,2006,4
1,200000,3532.7,2000,4
1,200000,4266.51,2000,4
1,450000,5572.28,2007,4
1,450000,6820.8,2007,4
0,315000,5239.51,2004,4
0,315000,6138.95,2004,4
0,2169774,32764.22,2011,8
0,650000,9021.05,2005,8
0,650000,7399.69,2005,8
0,650000,9021.05,2005,8
0,650000,7404.69,2005,8
0,667009.76,13620.57,2012,8
1,500000,5235.72,2007,4
1,500000,6543.4,2007,4
1,219369.09,5245.96,2000,4
1,219369.09,6201.04,2000,4
1,231882.19,5303.98,2001,4
1,231882.19,6493.84,2001,4
0,990000,13090.55,2007,11
0,990000,12677.7,2007,11
1,200000,5857.05,1985,0
1,400000,6114.8,1992,4
0,2169774,17893.485,2011,8
0,2228104.07,33632.84,2011,8
0,2228104.07,18352.194,2011,8
0,1300000,17127.85,2005,8
0,1300000,13890.13,2005,8
1,300000,5412.8,2007,4
0,250000,4122.05,2002,4
0,250000,2168.51,2002,4
0,37500,755.951,2012,1
0,37500,666.17,2012,1
0,37500,750.451,2012,1
0,37500,666.17,2012,1
0,2633000,29566.66,2011,8
0,2633000,29576.55,2011,8
1,420000,548.2,2004,4
1,420000,7802.65,2004,4
0,250000,4132.05,2002,4
0,250000,2168.51,2002,4
0,700000,6551.78,1996,8
0,3032000,35969.79,2012,8
0,3032000,37862.62,2012,8
1,668433.43,10405.6,2012,6
1,668433.43,8620.782,2012,6
0,842906.25,10684.33,2013,8
0,842906.25,13157.9,2013,8
0,880000,14553.98,1997,4
0,880000,12011.86,1997,4
0,76805.55,1529.94,2010,1
1,1436903.68,12374.04,2011,4
1,1436903.68,15303.04,2011,4
1,350000,604.05,1998,4
1,350000,4510.78,1998,4
0,400000,5913.05,1990,8
0,400000,4094.61,1990,8
0,500000,7039.15,1993,7
0,450000,4381.06,1993,7
0,400000,5903.05,1983,8
0,400000,4077.61,1983,8
0,2633000,23844.09,2011,8
0,2633000,29566.66,2011,8
0,230000,3617.84,2002,4
0,350000,4565.93,1988,7
0,350000,4686.08,1988,7
1,285000,3138.314,2008,4
1,285000,2709.562,2008,4
0,643870.7,5732.46,2010,8
0,643870.7,6258.98,2010,8
0,200000,1725.91,2011,4
0,500000,9770.5,1995,5
0,500000,9217,1995,5
0,25000,1121.3,1986,3
0,25000,1445.5,1986,3
1,130000,548.05,1997,4
1,130000,541.95,1997,4
1,150000,3993.11,1986,4
0,72022,1261.36,2010,1
0,72022,1388.28,2010,1
0,619150.2,8304.09,2006,4
0,619150.2,6378.58,2006,4
1,350000,5156.43,2004,4
0,740000,8686.85,2009,8
0,740000,10172.35,2009,8
0,605000,714.05,2011,4
0,605000,719.05,2011,4
1,140000,1785.04,1989,4
1,50000,604.05,1970,4
0,2573300,17550.45,2012,8
0,2573300,12569.59,2012,8
0,300000,4227.62,2003,4
0,253578.95,3443.68,2007,4
0,253578.95,3649.44,2007,4
0,400000,2997.55,1982,7
1,683504.47,10569.66,2010,4
0,2774000,16306.48,2012,11
0,250000,4122.05,2002,4
0,250000,2168.51,2002,4
0,969347.19,13843.33,2009,4
0,969347.19,13229.22,2009,4
1,600000,4612.26,2002,4
1,600000,5389.86,2002,4
0,530000,5588.73,2009,4
1,500000,7085.35,2006,4
0,250000,4122.05,2002,4
0,250000,2168.51,2002,4
0,250000,4122.05,2002,4
0,250000,2173.51,2002,4
0,250000,4122.05,2002,4
0,250000,2168.51,2002,4
0,250000,2173.51,2002,4
1,290000,3887.71,1998,4
1,290000,3823.954,1998,4
0,1239000,6435.73,2012,5
1,350000,7557.06,1990,4
1,400000,5601.01,2001,4
1,300000,548.2,1996,4
1,260000,3608.19,1991,4
1,260000,2918.988,1991,4
1,220000,4915.11,1985,4
0,22000,947.89,1983,1
1,240000,4121.11,1999,4
0,640304.38,2496.968,2011,4
0,640304.38,8244.63,2011,4
1,270250,7141.51,1992,4
0,85000,3499.75,1982,5
1,150000,2680.03,1997,4
1,150000,2147.15,1997,4
1,370000,6674.6,2003,4
0,32173.91,688.34,2011,1
0,32173.91,627.61,2011,1
0,550000,7773.85,2010,0
0,550000,6411.93,2010,0
0,230000,3030.9,1989,8
0,314306,3872.07,1989,8
0,339758,4973.51,2001,8
0,339758,4126.02,2001,8
0,2200000,25084.21,2010,8
0,2200000,28083.75,2010,8
0,1239000,13979.17,2012,4
0,618663.18,8378.86,2006,9
0,618663.18,8463.72,2006,9
0,1149571.18,10676.388,2012,8
0,1149571.18,15775.05,2012,8
0,165000,3247.54,2008,4
1,155250,1471.59,1993,4
1,155250,2391.22,1993,4
0,425000,4966.05,2012,4
0,425000,6045.55,2012,4
1,1500000,14958.77,2004,6
1,1500000,17773.11,2004,6
1,100000,1605.15,1998,4
1,100000,1632.45,1998,4
0,89867.77,1952.937,2012,1
0,89867.77,807.74,2012,1
0,47700,1215.975,2012,1
0,47700,1194.79,2012,1
0,600000,3640.25,2004,4
0,600000,3881.19,2004,4
1,350000,5816.95,1997,4
1,350000,6870.95,1997,4
1,280000,3155.34,2012,4
0,350000,7516.83,1990,9
0,350000,4587.19,1990,9
0,350000,3636.16,1990,9
0,430000,6055.01,2001,4
0,380000,5441.41,2001,4
0,270000,3464.12,2008,4
1,450000,5713.65,2007,4
1,350000,3940.83,2005,4
1,350000,4789.3,2005,4
1,400000,4689.18,2005,4
1,400000,5860.23,2005,4
1,390000,5036.68,2003,4
1,170000,541.95,1999,4
1,250000,5320.36,1991,4
0,1125931.34,13306.94,2012,6
0,1125931.34,17258.56,2012,6
0,20000,922.385,1985,1
0,20000,966.85,1985,1
0,1980160,11547.15,2008,6
1,490000,6317.46,2007,4
1,490000,7796.09,2007,4
0,643870.7,6615.29,2010,8
0,643870.7,6258.98,2010,8
0,247250,1857.066,2001,4
0,247250,1862.066,2002,4
1,185000,2549.91,2005,4
1,185000,2233,2005,4
1,420000,6831.2,2001,4
1,350000,7134.45,2001,4
0,2863794.28,42303.79,2011,7
1,900000,11189.77,2009,4
1,900000,13815.08,2009,4
1,320000,4805.71,1997,4
0,190000,2543.79,1990,4
0,190000,3017.73,2005,4
0,190000,2543.79,2005,4
1,303000,3077.47,2011,4
1,303000,3344.65,2011,4
1,823417.95,13227.66,2011,8
1,823417.95,16370.33,2011,8
1,200000,2478.73,1992,4
1,200000,2961.67,1992,4
1,400000,6402.18,2005,4
0,4515000,57225.33,2012,8
0,4515000,30487.57,2012,8
0,4515000,30477.57,2012,8
0,4515000,57225.33,2012,8
0,4515000,30477.57,2012,8
1,180000,2472.97,2007,4
0,600000,8334.78,1989,8
1,273000,4708.15,2001,4
1,273000,5648.7,2001,4
0,400000,5903.05,1983,8
0,400000,4099.61,1983,8
0,375000,4145.71,2003,4
0,375000,5005,2003,4
0,176000,2843.12,1982,4
0,176000,1579.98,1982,4
0,940000,12593.93,1986,6
0,470000,3332.22,1986,6
0,357700,2751.16,1999,4
0,4295979,38943.56,2008,7
0,4295979,20327.28,2008,7
1,230000,4974.45,2002,4
1,180000,5338.08,1986,4
1,30000,915.85,2011,1
0,619150.2,8370.09,2006,4
0,619150.2,6444.58,2006,4
1,1900000,27492.64,2012,4
0,32000,804.121,2012,1
0,32000,630.26,2012,1
0,2970000.01,25163.37,2012,8
1,200000,4036.25,1998,4
1,200000,4589.95,1998,4
1,28000,503,2011,1
1,420000,4596.23,2005,4
1,420000,5058.79,2005,4
0,418000,5630.02,2011,4
0,418000,6873.01,2011,4
0,54000,1184.29,2012,1
0,54000,987.39,2012,1
0,32500,710.45,2012,1
0,32500,763.35,2012,1
0,32500,715.45,2012,1
0,32500,758.35,2012,1
0,2532712.34,32413.14,2012,8
0,2532712.34,16624.14,2012,8
0,2532712.34,16624.14,2012,8
0,70000,1479.55,2008,1
0,3984758,903.5,2013,7
0,3984758,38480.52,2013,7
0,25000,545.15,2012,1
0,25000,354.67,2012,1
0,450000,4860.22,2008,4
0,335681,4015.48,2008,4
0,3078000,50480.79,2013,6
0,827384.28,10253.73,2012,6
0,692895.35,7236.72,2012,6
1,31000,772.85,2012,1
0,3078000,45433.45,2013,6
0,690375.8,836.4,2005,8
1,280000,4419.69,1990,4
1,280000,4604.37,1990,4
0,28000,582.57,2012,1
0,28000,367.08,2012,1
0,1258000,13499.69,2012,4
1,500000,6451.94,2007,4
0,491919.81,7049.47,2004,8
0,491919.81,5525.67,2004,8
1,300000,3931.01,2001,4
0,350000,10914.15,1986,9
0,27391.3,495.59,2012,1
0,27391.3,370.54,2012,1
0,27391.3,490.59,2012,1
0,27391.3,370.54,2012,1
0,57254.8,1192.93,2010,1
0,4368956.27,47369.83,2013,7
0,4368956.29,47354.83,2012,7
0,4368956.29,47354.83,2012,7
0,619150.2,8392.09,2012,5
0,619150.2,6265.31,2012,5
0,619150.2,6255.3,2012,5
0,619150.2,8392.09,2012,5
0,619150.2,6255.31,2012,5
0,969342.19,3015.39,2012,4
1,950000,11134.98,2008,7
1,950000,13138.73,2008,7
0,805651.34,6490.81,2012,4
1,350000,2539.44,2009,4
0,19500,552.255,2011,1
0,19500,559.15,2011,1
0,18690,541.755,2011,1
0,18690,547.49,2011,1
0,1627739.32,19881.81,2011,9
0,1627739.32,24615.7,2011,9
1,240000,1821.28,1997,4
0,291000,1243,2012,4
1,500000,7091.6,2007,4
0,347292.4,3984.19,2012,3
0,347292.4,5543.1,2012,3
0,1330000,14661.55,2012,4
0,1200000,15614.45,2008,4
0,1200000,13369.49,2008,4
0,1200000,15614.45,2008,4
0,1200000,13374.49,2008,4
0,900000,11872.85,2006,4
0,900000,10189.13,2006,4
0,900000,11872.85,2006,4
0,900000,10189.13,2006,4
0,900000,11872.85,2006,4
0,900000,10194.13,2006,4
0,900000,11872.85,2006,4
0,900000,10189.13,2006,4
0,900000,11872.85,2006,4
0,900000,10189.13,2006,4
0,900000,11872.85,2006,4
0,900000,10189.13,2006,4
1,200000,3279.83,1999,4
1,1400000,18563.5,2008,4
0,300000,6571.15,1994,4
0,300000,7572.15,1994,4
0,500000,6299.85,2012,4
0,500000,8088.05,2012,4
0,450000,3642.01,2005,4
1,277420,3973.08,2012,4
1,277420,4811.8,2012,4
0,1166867.82,11700.05,2003,4
0,1166867.82,5674.54,2003,4
0,72000,1390.005,2011,1
1,280000,4248.35,1992,4
1,280000,4894.19,1992,4
0,70000,1212.235,2012,1
0,70000,1296.35,2012,1
0,70000,1206.735,2012,1
0,70000,1286.35,2012,1
0,70000,1206.735,2012,1
0,70000,1286.35,2012,1
0,70000,1206.735,2012,1
0,70000,1286.35,2012,1
0,194350,5626.93,1996,7
0,149500,5238.95,1996,7
0,2483490.83,14852.59,2012,8
0,2483490.83,14852.59,2012,8
0,29500,893.277,2011,2
0,29500,454.2,2011,2
0,27000,704.03,2007,1
0,27000,654.99,2007,1
0,400000,5394.44,1999,8
0,321873,2148.82,1999,8
0,39047.73,632.57,2008,1
0,52500,198.97,2008,1
0,39047.73,632.57,2008,1
0,52500,198.97,2008,1
0,39047.73,632.57,2008,1
0,52500,198.97,2008,1
0,39047.73,632.57,2012,1
0,52500,198.97,2012,1
1,245000,4311.2,2001,4
1,300000,5547.15,1999,4
1,78000,2840.11,1999,4
1,280000,4808.95,2000,4
1,280000,2335.68,2000,4
0,4061000,19917.55,2013,6
1,120000,3415.18,1986,8
1,120000,3908.22,1986,8
1,291000,4304.29,2012,4
0,600000,10344.09,2010,4
0,380951.88,8088.47,2010,4
0,1800000,21910.25,2011,11
0,1400000,19341.25,2011,11
0,379000,5548.51,2012,5
0,379000,5204.14,2012,5
1,200000,6225,1985,4
1,500000,7382.552,2006,4
1,450000,7927.95,2006,4
1,300000,3645,2013,4
1,300000,4555,2013,4
0,820000,10549,2012,4
0,280000,5665.64,1991,4
0,280000,4074.06,1991,4
0,244000,3989.42,1995,9
0,18690,541.755,2011,1
0,18690,547.49,2011,1
0,18690,547.255,2011,1
0,18690,552.49,2011,1
0,15000,510.685,2009,1
0,15000,507.4,2009,1
0,19500,571.915,2010,1
0,19500,559.15,2010,1
0,10500,453.275,2008,1
0,10500,439.36,2008,1
